timestamp,heart,calories,confidence,zone
2017-1-01 00:00:00,116.0,16.91996,1.0
2017-1-01 00:05:00,111.0,26.86528,1.0
2017-1-01 00:10:00,108.0,11.88272,1.0
2017-1-01 00:15:00,115.0,24.02376,1.0
2017-1-01 00:20:00,107.0,17.56576,1.0
2017-1-01 00:25:00,101.0,10.59112,1.0
2017-1-01 00:30:00,100.0,11.75356,2.0
2017-1-01 00:35:00,102.0,8.52456,2.0
2017-1-01 00:40:00,98.0,8.00792,2.0
2017-1-01 00:45:00,101.0,9.687,2.0
2017-1-01 00:50:00,104.0,13.30348,1.0
2017-1-01 00:55:00,101.0,8.52456,2.0
2017-1-01 01:00:00,99.0,8.26624,2.0
2017-1-01 01:05:00,106.0,8.91204,2.0
2017-1-01 01:10:00,99.0,8.78288,2.0
2017-1-01 01:15:00,104.0,15.4992,1.0
2017-1-01 01:20:00,117.0,27.51108,1.0
2017-1-01 01:25:00,114.0,24.41124,1.0
2017-1-01 01:30:00,122.0,33.06496,1.0
2017-1-01 01:35:00,103.0,15.88668,1.0
2017-1-01 01:40:00,109.0,25.05704,1.0
2017-1-01 01:45:00,107.0,22.34468,1.0
2017-1-01 01:50:00,105.0,12.52852,1.0
2017-1-01 01:55:00,99.0,12.65768,1.0
2017-1-01 02:00:00,109.0,20.79476,1.0
2017-1-01 02:05:00,118.0,27.7694,1.0
2017-1-01 02:10:00,102.0,15.62836,1.0
2017-1-01 02:15:00,98.0,14.8534,2.0
2017-1-01 02:20:00,97.0,8.13708,2.0
2017-1-01 02:25:00,97.0,7.7496,2.0
2017-1-01 05:00:00,97.0,7.49128,1.0
2017-1-01 11:30:00,106.0,6.58716,1.0
2017-1-01 11:35:00,96.0,15.62836,1.0
2017-1-01 11:40:00,92.0,22.73216,1.0
2017-1-01 11:45:00,104.0,12.14104,1.0
2017-1-01 12:00:00,94.0,18.98652,1.0
2017-1-01 12:20:00,104.0,6.71632,1.0
2017-1-01 12:25:00,113.0,7.49128,1.0
2017-1-01 12:30:00,117.0,21.44056,1.0
2017-1-01 12:35:00,109.0,29.44848,1.0
2017-1-01 12:40:00,106.0,28.93184,1.0
2017-1-01 12:45:00,112.0,29.7068,1.0
2017-1-01 12:50:00,118.0,24.79872,1.0
2017-1-01 12:55:00,112.0,28.15688,1.0
2017-1-01 13:00:00,114.0,31.51504,1.0
2017-1-01 13:05:00,109.0,29.19016,1.0
2017-1-01 13:10:00,111.0,28.4152,1.0
2017-1-01 13:15:00,110.0,18.0824,1.0
2017-1-01 13:20:00,103.0,28.02772,1.0
2017-1-01 13:25:00,111.0,30.48176,1.0
2017-1-01 13:30:00,95.0,20.27812,1.0
2017-1-01 13:35:00,116.0,18.0824,1.0
2017-1-01 13:40:00,119.0,12.78684,1.0
2017-1-01 13:45:00,123.0,32.29,1.0
2017-1-01 13:50:00,112.0,32.54832,1.0
2017-1-01 13:55:00,106.0,33.83992,1.0
2017-1-01 14:00:00,100.0,27.38192,1.0
2017-1-01 14:05:00,96.0,22.21552,1.0
2017-1-01 14:10:00,102.0,10.72028,1.0
2017-1-01 14:15:00,98.0,17.30744,1.0
2017-1-01 14:20:00,96.0,11.6244,1.0
2017-1-01 14:25:00,106.0,8.3954,1.0
2017-1-01 14:30:00,105.0,8.3954,1.0
2017-1-01 14:35:00,104.0,16.7908,2.0
2017-1-01 14:40:00,104.0,13.43264,2.0
2017-1-01 14:45:00,104.0,13.04516,2.0
2017-1-01 14:50:00,104.0,11.6244,2.0
2017-1-01 14:55:00,106.0,8.91204,1.0
2017-1-01 15:00:00,108.0,8.78288,1.0
2017-1-01 15:05:00,103.0,8.91204,2.0
2017-1-01 15:10:00,103.0,19.76148,1.0
2017-1-01 15:15:00,110.0,12.01188,2.0
2017-1-01 15:20:00,108.0,7.7496,2.0
2017-1-01 15:25:00,107.0,9.42868,2.0
2017-1-01 15:30:00,105.0,8.91204,2.0
2017-1-01 15:35:00,106.0,9.17036,2.0
2017-1-01 15:40:00,107.0,9.0412,1.0
2017-1-01 15:45:00,106.0,9.0412,1.0
2017-1-01 15:50:00,106.0,11.6244,1.0
2017-1-01 15:55:00,105.0,9.55784,1.0
2017-1-01 16:00:00,107.0,9.17036,1.0
2017-1-01 16:05:00,106.0,9.17036,1.0
2017-1-01 16:10:00,103.0,11.49524,1.0
2017-1-01 16:15:00,101.0,9.55784,2.0
2017-1-01 16:20:00,97.0,11.36608,1.0
2017-1-01 16:30:00,99.0,8.3954,2.0
2017-1-01 16:35:00,111.0,8.3954,1.0
2017-1-01 16:40:00,108.0,8.26624,1.0
2017-1-01 16:45:00,112.0,24.92788,1.0
2017-1-01 16:50:00,116.0,25.57368,1.0
2017-1-01 16:55:00,112.0,25.31536,1.0
2017-1-01 17:00:00,110.0,34.09824,1.0
2017-1-01 17:05:00,112.0,25.05704,1.0
2017-1-01 17:10:00,109.0,11.88272,1.0
2017-1-01 17:15:00,121.0,33.5816,1.0
2017-1-01 17:20:00,113.0,19.89064,1.0
2017-1-01 17:25:00,108.0,32.29,1.0
2017-1-01 17:30:00,111.0,21.18224,1.0
2017-1-01 17:35:00,114.0,23.76544,1.0
2017-1-01 17:40:00,119.0,27.1236,1.0
2017-1-01 17:45:00,114.0,22.21552,1.0
2017-1-01 17:50:00,114.0,26.99444,1.0
2017-1-01 17:55:00,110.0,20.6656,1.0
2017-1-01 18:00:00,109.0,27.38192,1.0
2017-1-01 18:05:00,112.0,23.2488,1.0
2017-1-01 18:10:00,113.0,17.56576,1.0
2017-1-01 18:15:00,107.0,19.374,1.0
2017-1-01 18:20:00,102.0,27.89856,1.0
2017-1-01 18:25:00,104.0,22.34468,1.0
2017-1-01 18:30:00,104.0,8.78288,1.0
2017-1-01 18:35:00,99.0,19.63232,1.0
2017-1-01 18:40:00,107.0,17.69492,1.0
2017-1-01 18:45:00,113.0,16.7908,1.0
2017-1-01 18:50:00,103.0,19.76148,1.0
2017-1-01 19:00:00,96.0,12.39936,2.0
2017-1-01 19:05:00,100.0,8.00792,1.0
2017-1-01 19:10:00,97.0,7.87876,2.0
2017-1-01 19:20:00,97.0,7.87876,2.0
2017-1-01 19:25:00,99.0,7.87876,2.0
2017-1-01 19:30:00,100.0,7.87876,2.0
2017-1-01 19:35:00,102.0,7.7496,2.0
2017-1-01 19:40:00,109.0,8.00792,2.0
2017-1-01 19:45:00,109.0,8.00792,2.0
2017-1-01 19:50:00,106.0,9.17036,2.0
2017-1-01 19:55:00,117.0,9.0412,1.0
2017-1-01 20:00:00,120.0,11.36608,1.0
2017-1-01 20:05:00,95.0,25.96116,1.0
2017-1-01 20:10:00,94.0,31.12756,1.0
2017-1-01 20:25:00,98.0,8.13708,1.0
2017-1-01 20:30:00,99.0,8.00792,1.0
2017-1-01 20:35:00,107.0,8.00792,1.0
2017-1-01 20:45:00,106.0,9.81616,1.0
2017-1-01 20:50:00,102.0,17.95324,1.0
2017-1-01 21:05:00,100.0,17.30744,1.0
2017-1-01 21:10:00,104.0,13.17432,1.0
2017-1-01 21:15:00,112.0,10.20364,1.0
2017-1-01 21:20:00,107.0,14.46592,1.0
2017-1-01 21:25:00,108.0,14.59508,1.0
2017-1-01 21:30:00,107.0,22.73216,1.0
2017-1-01 21:35:00,95.0,17.56576,1.0
2017-1-01 21:45:00,94.0,22.73216,2.0
2017-1-01 21:50:00,101.0,13.17432,1.0
2017-1-01 21:55:00,101.0,11.6244,1.0
2017-1-01 22:00:00,105.0,7.7496,1.0
2017-1-01 22:05:00,95.0,15.11172,1.0
2017-1-01 22:10:00,117.0,8.13708,1.0
2017-1-01 22:15:00,103.0,9.29952,1.0
2017-1-01 22:25:00,95.0,28.67352,2.0
2017-1-01 22:30:00,95.0,15.24088,2.0
2017-1-01 22:40:00,97.0,7.87876,2.0
2017-1-01 22:45:00,98.0,7.7496,2.0
2017-1-01 22:50:00,98.0,7.7496,2.0
2017-1-01 23:00:00,98.0,7.7496,2.0
2017-1-01 23:05:00,103.0,7.7496,1.0
2017-1-01 23:10:00,103.0,8.13708,2.0
2017-1-01 23:15:00,106.0,8.13708,1.0
2017-1-01 23:20:00,106.0,23.2488,1.0
2017-1-01 23:35:00,97.0,12.14104,1.0
2017-1-02 09:55:00,106.0,9.94532,1.0
2017-1-02 10:15:00,119.0,17.17828,1.0
2017-1-02 10:20:00,123.0,33.5816,1.0
2017-1-02 10:25:00,121.0,29.7068,1.0
2017-1-02 10:30:00,106.0,9.17036,1.0
2017-1-02 10:35:00,102.0,11.23692,1.0
2017-1-02 10:40:00,106.0,15.37004,1.0
2017-1-02 10:45:00,105.0,11.36608,1.0
2017-1-02 10:50:00,110.0,12.52852,1.0
2017-1-02 10:55:00,107.0,9.42868,1.0
2017-1-02 11:00:00,112.0,20.6656,1.0
2017-1-02 11:05:00,115.0,24.02376,1.0
2017-1-02 11:10:00,118.0,32.54832,1.0
2017-1-02 11:15:00,114.0,34.35656,1.0
2017-1-02 11:20:00,113.0,21.05308,1.0
2017-1-02 11:25:00,107.0,12.01188,1.0
2017-1-02 11:30:00,97.0,8.52456,1.0
2017-1-02 11:35:00,99.0,15.24088,1.0
2017-1-02 11:40:00,106.0,16.145,1.0
2017-1-02 11:45:00,105.0,9.29952,1.0
2017-1-02 11:50:00,98.0,8.00792,1.0
2017-1-02 12:00:00,97.0,12.916,1.0
2017-1-02 12:05:00,112.0,25.832,1.0
2017-1-02 12:10:00,116.0,30.22344,1.0
2017-1-02 12:15:00,115.0,31.77336,1.0
2017-1-02 12:20:00,114.0,31.51504,1.0
2017-1-02 12:25:00,108.0,23.50712,1.0
2017-1-02 12:30:00,108.0,26.34864,1.0
2017-1-02 12:35:00,102.0,16.40332,1.0
2017-1-02 13:10:00,113.0,33.83992,1.0
2017-1-02 13:15:00,116.0,32.29,1.0
2017-1-02 13:20:00,117.0,29.061,1.0
2017-1-02 13:25:00,105.0,20.27812,1.0
2017-1-02 13:30:00,104.0,19.24484,1.0
2017-1-02 13:35:00,106.0,20.53644,1.0
2017-1-02 13:40:00,103.0,22.603,1.0
2017-1-02 13:45:00,99.0,16.7908,1.0
2017-1-02 13:50:00,96.0,14.8534,1.0
2017-1-02 13:55:00,97.0,15.75752,1.0
2017-1-02 14:00:00,110.0,28.15688,1.0
2017-1-02 14:05:00,121.0,35.64816,1.0
2017-1-02 14:40:00,98.0,8.3954,1.0
2017-1-02 14:45:00,98.0,8.3954,1.0
2017-1-02 14:50:00,97.0,8.3954,1.0
2017-1-02 15:00:00,101.0,19.11568,1.0
2017-1-02 15:20:00,97.0,10.20364,1.0
2017-1-02 15:25:00,106.0,14.8534,1.0
2017-1-02 15:30:00,125.0,35.90648,1.0
2017-1-02 15:35:00,123.0,36.68144,1.0
2017-1-02 15:40:00,121.0,31.90252,1.0
2017-1-02 15:45:00,116.0,23.37796,1.0
2017-1-02 15:50:00,103.0,11.6244,1.0
2017-1-02 15:55:00,104.0,9.42868,1.0
2017-1-02 16:00:00,103.0,10.3328,1.0
2017-1-02 16:05:00,113.0,21.44056,1.0
2017-1-02 16:10:00,108.0,18.85736,1.0
2017-1-02 16:15:00,108.0,17.82408,1.0
2017-1-02 16:20:00,117.0,24.66956,1.0
2017-1-02 16:25:00,111.0,20.27812,1.0
2017-1-02 16:30:00,121.0,27.25276,1.0
2017-1-02 16:35:00,120.0,30.74008,1.0
2017-1-02 16:40:00,113.0,9.55784,1.0
2017-1-02 16:45:00,119.0,26.21948,1.0
2017-1-02 16:50:00,119.0,30.74008,1.0
2017-1-02 16:55:00,100.0,17.04912,1.0
2017-1-02 17:00:00,114.0,23.11964,1.0
2017-1-02 17:05:00,105.0,11.36608,1.0
2017-1-02 17:10:00,105.0,9.687,1.0
2017-1-02 17:15:00,103.0,9.0412,1.0
2017-1-02 17:20:00,111.0,21.3114,1.0
2017-1-02 17:25:00,116.0,37.19808,1.0
2017-1-02 17:30:00,107.0,24.02376,1.0
2017-1-02 17:35:00,99.0,10.20364,1.0
2017-1-02 18:05:00,111.0,17.82408,1.0
2017-1-02 18:10:00,112.0,25.96116,1.0
2017-1-02 18:15:00,107.0,24.92788,1.0
2017-1-02 18:20:00,102.0,20.53644,1.0
2017-1-02 18:25:00,103.0,11.6244,1.0
2017-1-02 18:30:00,99.0,21.18224,1.0
2017-1-02 18:50:00,98.0,8.26624,1.0
2017-1-02 19:00:00,100.0,15.11172,1.0
2017-1-02 19:05:00,106.0,12.52852,2.0
2017-1-02 19:10:00,111.0,26.4778,1.0
2017-1-02 19:15:00,101.0,18.7282,1.0
2017-1-02 19:20:00,98.0,9.0412,1.0
2017-1-02 19:25:00,99.0,12.14104,1.0
2017-1-02 19:45:00,100.0,10.84944,1.0
2017-1-02 20:10:00,97.0,9.687,2.0
2017-1-02 20:25:00,102.0,14.72424,1.0
2017-1-02 20:30:00,98.0,7.87876,2.0
2017-1-02 20:35:00,100.0,8.13708,2.0
2017-1-02 20:40:00,99.0,10.46196,1.0
2017-1-02 20:45:00,107.0,25.31536,1.0
2017-1-02 20:50:00,108.0,19.63232,1.0
2017-1-02 20:55:00,113.0,26.4778,1.0
2017-1-02 21:05:00,96.0,11.75356,1.0
2017-1-02 21:10:00,96.0,10.72028,2.0
2017-1-02 21:15:00,99.0,10.46196,2.0
2017-1-02 21:25:00,122.0,6.458,1.0
2017-1-02 21:30:00,112.0,24.15292,1.0
2017-1-02 21:35:00,108.0,21.18224,1.0
2017-1-02 21:40:00,97.0,12.78684,1.0
2017-1-02 21:45:00,98.0,10.07448,1.0
2017-1-02 21:50:00,96.0,10.3328,1.0
2017-1-02 22:45:00,100.0,12.65768,1.0
2017-1-02 22:50:00,115.0,8.52456,1.0
2017-1-02 22:55:00,102.0,21.69888,1.0
2017-1-02 23:00:00,100.0,17.17828,1.0
2017-1-03 08:00:00,97.0,15.4992,1.0
2017-1-03 08:05:00,115.0,24.92788,1.0
2017-1-03 08:10:00,131.0,36.93976,1.0
2017-1-03 08:15:00,106.0,16.91996,1.0
2017-1-03 08:25:00,98.0,8.13708,2.0
2017-1-03 08:30:00,96.0,11.36608,1.0
2017-1-03 08:35:00,101.0,11.10776,1.0
